season,timestamp,type,type_desc,franchise_id,mfl_id,player_identifier
2019,2019-10-17T21:34:35Z,FREE_AGENT,dropped,0026,13108,13108-0010
2019,2019-10-20T11:58:50Z,FREE_AGENT,added,0035,10506,10506-0035
2019,2019-10-20T11:58:50Z,FREE_AGENT,dropped,0035,8359,8359-0035
2019,2019-10-20T13:25:35Z,FREE_AGENT,added,0003,10506,10506-0003
2019,2019-10-20T13:25:35Z,FREE_AGENT,dropped,0003,12437,12437-0034
2019,2019-10-22T07:51:47Z,FREE_AGENT,dropped,0017,11347,11347-0017
2019,2019-10-22T09:16:02Z,FREE_AGENT,dropped,0011,11947,11947-0015
2019,2019-10-22T13:23:26Z,FREE_AGENT,dropped,0013,12857,12857-0013
2019,2019-10-22T13:23:36Z,FREE_AGENT,dropped,0013,13647,13647-0023
2019,2019-10-22T13:23:50Z,FREE_AGENT,dropped,0013,11381,11381-0013
2019,2019-10-22T13:32:56Z,FREE_AGENT,dropped,0013,11677,11677-0001
2019,2019-10-22T13:34:53Z,FREE_AGENT,dropped,0013,13284,13284-0013
2019,2019-10-23T05:00:00Z,WAIVER,added,0013,12750,12750-0021
2019,2019-10-23T05:00:00Z,WAIVER,added,0013,11529,11529-0013
2019,2019-10-23T05:00:00Z,WAIVER,added,0014,11262,11262-0014
2019,2019-10-23T05:00:00Z,WAIVER,added,0028,9868,9868-0028
2019,2019-10-23T05:00:00Z,WAIVER,added,0019,14305,14305-0019
2019,2019-10-23T05:00:00Z,WAIVER,added,0013,14305,14305-0013
2019,2019-10-23T05:00:00Z,WAIVER,added,0014,8062,8062-0020
2019,2019-10-23T05:00:00Z,WAIVER,added,0025,10808,10808-0025
2019,2019-10-23T05:00:00Z,WAIVER,added,0028,9866,9866-0028
2019,2019-10-23T05:00:00Z,WAIVER,added,0033,12750,12750-0017
2019,2019-10-23T05:00:00Z,WAIVER,added,0024,10763,10763-0024
2019,2019-10-23T05:00:00Z,WAIVER,added,0018,13240,13240-0018
2019,2019-10-23T05:00:00Z,WAIVER,added,0019,13240,13240-0019
2019,2019-10-23T05:00:00Z,WAIVER,added,0009,11677,11677-0009
2019,2019-10-23T05:00:00Z,WAIVER,added,0026,13108,13108-0010
2019,2019-10-23T05:00:00Z,WAIVER,added,0002,13909,13909-0009
2019,2019-10-23T05:00:00Z,WAIVER,added,0013,12913,12913-0013
2019,2019-10-23T05:00:00Z,WAIVER,added,0014,13108,13108-0005
2019,2019-10-23T05:00:00Z,WAIVER,added,0010,13377,13377-0013
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0014,10807,10807-0012
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0024,11936,11936-0034
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0002,11310,11310-0002
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0014,10774,10774-0034
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0014,13913,13913-0017
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0010,9899,9899-0010
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0019,13144,13144-0019
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0019,14613,14613-0019
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0033,14717,14717-0033
2019,2019-10-23T05:00:00Z,WAIVER,dropped,0018,14074,14074-0018
2019,2019-10-23T05:34:33Z,FREE_AGENT,added,0017,9823,9823-0017
2019,2019-10-23T05:37:21Z,FREE_AGENT,added,0033,10808,10808-0033
2019,2019-10-23T05:37:21Z,FREE_AGENT,dropped,0033,12712,12712-0033
2019,2019-10-23T05:50:15Z,FREE_AGENT,added,0010,8944,8944-0010
2019,2019-10-23T05:53:37Z,FREE_AGENT,added,0010,13352,13352-0034
2019,2019-10-23T05:53:37Z,FREE_AGENT,dropped,0010,9464,9464-0010
2019,2019-10-23T05:56:44Z,FREE_AGENT,added,0010,14244,14244-0027
2019,2019-10-23T05:56:44Z,FREE_AGENT,dropped,0010,11947,11947-0010
2019,2019-10-23T08:27:16Z,FREE_AGENT,added,0013,12443,12443-0012
2019,2019-10-23T08:30:00Z,FREE_AGENT,added,0013,13108,13108-0013
2019,2019-10-23T08:30:00Z,FREE_AGENT,dropped,0013,12712,12712-0013
2019,2019-10-23T08:37:32Z,FREE_AGENT,added,0008,12443,12443-0032
2019,2019-10-23T08:40:05Z,FREE_AGENT,added,0008,12627,12627-0029
2019,2019-10-23T08:40:05Z,FREE_AGENT,dropped,0008,11454,11454-0008
2019,2019-10-24T05:54:32Z,FREE_AGENT,added,0027,12750,12750-0029
2019,2019-10-24T05:54:32Z,FREE_AGENT,dropped,0027,13738,13738-0017
2019,2019-10-24T05:57:20Z,FREE_AGENT,added,0027,12217,12217-0005
2019,2019-10-24T05:57:20Z,FREE_AGENT,dropped,0027,12238,12238-0027
2019,2019-10-24T05:58:35Z,FREE_AGENT,added,0027,11454,11454-0027
2019,2019-10-24T05:58:35Z,FREE_AGENT,dropped,0027,12596,12596-0009
2019,2019-10-24T06:02:34Z,FREE_AGENT,added,0027,12645,12645-0010
2019,2019-10-24T08:50:42Z,FREE_AGENT,added,0017,12238,12238-0017
2019,2019-10-24T08:50:42Z,FREE_AGENT,dropped,0017,9330,9330-0017
2019,2019-10-24T09:53:03Z,FREE_AGENT,added,0023,11767,11767-0023
2019,2019-10-24T09:53:03Z,FREE_AGENT,dropped,0023,14220,14220-0023
2019,2019-10-24T11:05:58Z,FREE_AGENT,added,0030,8062,8062-0030
2019,2019-10-24T18:01:56Z,FREE_AGENT,added,0013,13194,13194-0013
2019,2019-10-24T18:01:56Z,FREE_AGENT,dropped,0013,9464,9464-0032
2019,2019-10-25T07:55:25Z,FREE_AGENT,added,0002,12437,12437-0017
2019,2019-10-25T07:55:25Z,FREE_AGENT,dropped,0002,13909,13909-0009
2019,2019-10-25T20:07:35Z,FREE_AGENT,added,0017,10320,10320-0017
2019,2019-10-25T20:07:35Z,FREE_AGENT,dropped,0017,9823,9823-0017
2019,2019-10-25T20:09:38Z,FREE_AGENT,added,0017,12437,12437-0017
2019,2019-10-25T20:09:38Z,FREE_AGENT,dropped,0017,8742,8742-0014
2019,2019-10-26T08:08:16Z,FREE_AGENT,added,0033,12913,12913-0023
2019,2019-10-26T08:08:16Z,FREE_AGENT,dropped,0033,12800,12800-0033
2019,2019-10-26T08:26:01Z,FREE_AGENT,added,0005,13258,13258-0005
2019,2019-10-26T08:26:01Z,FREE_AGENT,dropped,0005,12667,12667-0005
2019,2019-10-26T19:44:14Z,FREE_AGENT,added,0033,8944,8944-0033
2019,2019-10-26T19:44:14Z,FREE_AGENT,dropped,0033,8265,8265-0033
2019,2019-10-27T05:01:05Z,FREE_AGENT,added,0014,8944,8944-0014
2019,2019-10-27T05:01:05Z,FREE_AGENT,dropped,0014,8062,8062-0020
2019,2019-10-27T05:02:32Z,FREE_AGENT,dropped,0014,11262,11262-0014
2019,2019-10-27T07:55:38Z,FREE_AGENT,dropped,0023,12667,12667-0023
2019,2019-10-27T09:52:36Z,TRADE,traded_away,0007,12756,12756-0007
2019,2019-10-27T09:52:36Z,TRADE,traded_away,0005,10815,10815-0005
2019,2019-10-27T09:52:36Z,TRADE,traded_for,0007,10815,10815-0005
2019,2019-10-27T09:52:36Z,TRADE,traded_for,0005,12756,12756-0007
2019,2019-10-27T11:01:29Z,FREE_AGENT,dropped,0005,13258,13258-0005
2019,2019-10-27T11:57:57Z,FREE_AGENT,added,0016,8742,8742-0023
2019,2019-10-27T11:57:57Z,FREE_AGENT,dropped,0016,11947,11947-0016
2019,2019-10-27T14:51:55Z,FREE_AGENT,added,0009,12913,12913-0009
2019,2019-10-27T16:13:18Z,TRADE,traded_away,0002,8687,8687-0002
2019,2019-10-27T16:13:18Z,TRADE,traded_away,0005,12447,12447-0007
2019,2019-10-27T16:13:18Z,TRADE,traded_for,0002,12447,12447-0018
2019,2019-10-27T16:13:18Z,TRADE,traded_for,0005,8687,8687-0002
2019,2019-10-29T07:14:59Z,FREE_AGENT,dropped,0013,13108,13108-0013
2019,2019-10-29T18:49:38Z,TRADE,traded_away,0014,13662,13662-0014
2019,2019-10-29T18:49:38Z,TRADE,traded_for,0009,13662,13662-0014
2019,2019-10-29T20:08:00Z,FREE_AGENT,dropped,0013,13194,13194-0013
2019,2019-10-29T20:14:30Z,FREE_AGENT,dropped,0007,13871,13871-0007
2019,2019-10-29T20:52:36Z,FREE_AGENT,dropped,0019,11850,11850-0019
2019,2019-10-30T05:00:00Z,WAIVER,added,0019,13412,13412-0019
2019,2019-10-30T05:00:00Z,WAIVER,added,0007,11936,11936-0019
2019,2019-10-30T05:00:00Z,WAIVER,added,0019,12797,12797-0014
2019,2019-10-30T05:00:00Z,WAIVER,added,0013,9912,9912-0013
2019,2019-10-30T05:00:00Z,WAIVER,added,0005,12854,12854-0005
2019,2019-10-30T05:00:00Z,WAIVER,added,0007,14068,14068-0007
2019,2019-10-30T05:00:00Z,WAIVER,added,0019,10807,10807-0012
2019,2019-10-30T05:00:00Z,WAIVER,added,0026,12854,12854-0026
2019,2019-10-30T05:00:00Z,WAIVER,added,0013,14068,14068-0013
2019,2019-10-30T05:00:00Z,WAIVER,added,0022,12854,12854-0022
2019,2019-10-30T05:00:00Z,WAIVER,added,0034,14068,14068-0034
2019,2019-10-30T05:00:00Z,WAIVER,added,0014,11213,11213-0014
2019,2019-10-30T05:00:00Z,WAIVER,added,0010,13452,13452-0010
2019,2019-10-30T05:00:00Z,WAIVER,added,0003,14305,14305-0014
2019,2019-10-30T05:00:00Z,WAIVER,dropped,0026,13108,13108-0010
2019,2019-10-30T05:00:00Z,WAIVER,dropped,0022,11310,11310-0026
2019,2019-10-30T05:00:00Z,WAIVER,dropped,0019,13240,13240-0019
2019,2019-10-30T05:00:00Z,WAIVER,dropped,0019,13254,13254-0019
2019,2019-10-30T05:00:00Z,WAIVER,dropped,0007,14220,14220-0007
2019,2019-10-30T05:00:00Z,WAIVER,dropped,0034,12667,12667-0034
2019,2019-10-30T05:00:00Z,WAIVER,dropped,0010,14331,14331-0007
2019,2019-10-30T06:31:54Z,FREE_AGENT,added,0010,12621,12621-0010
2019,2019-10-30T06:31:54Z,FREE_AGENT,dropped,0010,8944,8944-0010
2019,2019-10-30T06:35:00Z,FREE_AGENT,added,0014,13240,13240-0012
2019,2019-10-30T06:35:00Z,FREE_AGENT,dropped,0014,11213,11213-0014
2019,2019-10-30T09:45:25Z,FREE_AGENT,added,0002,12797,12797-0028
2019,2019-10-30T09:45:25Z,FREE_AGENT,dropped,0002,12437,12437-0017
2019,2019-10-30T17:29:59Z,FREE_AGENT,added,0017,10766,10766-0017
2019,2019-10-30T17:29:59Z,FREE_AGENT,dropped,0017,10320,10320-0017
2019,2019-10-30T20:04:29Z,FREE_AGENT,added,0026,10766,10766-0026
2019,2019-10-30T20:04:29Z,FREE_AGENT,dropped,0026,14317,14317-0026
2019,2019-10-30T20:19:55Z,FREE_AGENT,added,0023,10779,10779-0004
2019,2019-10-30T20:19:55Z,FREE_AGENT,dropped,0023,12083,12083-0023
2019,2019-10-30T20:23:49Z,FREE_AGENT,added,0023,13223,13223-0023
2019,2019-10-30T20:23:49Z,FREE_AGENT,dropped,0023,13871,13871-0023
2019,2019-10-31T06:52:55Z,FREE_AGENT,added,0003,13223,13223-0003
2019,2019-10-31T06:52:55Z,FREE_AGENT,dropped,0003,9829,9829-0003
2019,2019-10-31T11:10:50Z,FREE_AGENT,added,0016,11529,11529-0016
2019,2019-10-31T11:14:37Z,FREE_AGENT,added,0019,13909,13909-0017
2019,2019-10-31T11:14:37Z,FREE_AGENT,dropped,0019,9330,9330-0019
2019,2019-10-31T11:15:51Z,FREE_AGENT,added,0016,11381,11381-0016
2019,2019-10-31T11:20:36Z,FREE_AGENT,added,0016,11872,11872-0016
2019,2019-10-31T11:20:36Z,FREE_AGENT,dropped,0016,13144,13144-0016
2019,2019-10-31T15:23:08Z,FREE_AGENT,added,0005,10320,10320-0005
2019,2019-10-31T15:23:08Z,FREE_AGENT,dropped,0005,13202,13202-0005
2019,2019-10-31T16:48:34Z,FREE_AGENT,dropped,0009,14373,14373-0023
2019,2019-10-31T18:14:41Z,FREE_AGENT,added,0033,11399,11399-0033
2019,2019-10-31T18:14:41Z,FREE_AGENT,dropped,0033,8944,8944-0033
2019,2019-10-31T23:42:52Z,FREE_AGENT,added,0013,12437,12437-0013
2019,2019-10-31T23:42:52Z,FREE_AGENT,dropped,0013,14198,14198-0013
2019,2019-11-01T00:35:55Z,FREE_AGENT,added,0013,13391,13391-0033
2019,2019-11-01T00:35:55Z,FREE_AGENT,dropped,0013,11529,11529-0013
2019,2019-11-01T00:40:34Z,FREE_AGENT,dropped,0022,14317,14317-0022
2019,2019-11-01T01:42:35Z,FREE_AGENT,added,0009,13452,13452-0028
2019,2019-11-01T01:59:12Z,FREE_AGENT,dropped,0009,10506,10506-0009
2019,2019-11-01T11:30:56Z,FREE_AGENT,added,0005,14225,14225-0005
2019,2019-11-01T11:30:56Z,FREE_AGENT,dropped,0005,9853,9853-0012
2019,2019-11-01T11:31:09Z,TRADE,traded_away,0016,13404,13404-0016
2019,2019-11-01T11:31:09Z,TRADE,traded_away,0026,11244,11244-0026
2019,2019-11-01T11:31:09Z,TRADE,traded_for,0016,11244,11244-0026
2019,2019-11-01T11:31:09Z,TRADE,traded_for,0026,13404,13404-0016
2019,2019-11-01T18:59:26Z,FREE_AGENT,dropped,0023,13202,13202-0023
2019,2019-11-01T21:23:13Z,FREE_AGENT,added,0004,10807,10807-0025
2019,2019-11-01T22:19:06Z,FREE_AGENT,dropped,0036,12929,12929-0036
2019,2019-11-01T23:13:02Z,FREE_AGENT,added,0009,12628,12628-0009
2019,2019-11-01T23:14:13Z,FREE_AGENT,added,0002,12628,12628-0002
2019,2019-11-01T23:14:13Z,FREE_AGENT,dropped,0002,14317,14317-0002
2019,2019-11-02T17:13:19Z,FREE_AGENT,added,0036,12628,12628-0002
2019,2019-11-02T20:21:56Z,FREE_AGENT,dropped,0012,13863,13863-0007
2019,2019-11-02T21:06:29Z,FREE_AGENT,added,0012,12232,12232-0012
2019,2019-11-02T21:06:29Z,FREE_AGENT,dropped,0012,11350,11350-0012
2019,2019-11-02T21:06:56Z,FREE_AGENT,added,0012,11350,11350-0012
2019,2019-11-03T09:52:52Z,FREE_AGENT,dropped,0016,11529,11529-0016
2019,2019-11-03T09:52:52Z,FREE_AGENT,dropped,0016,11381,11381-0016
2019,2019-11-03T10:06:38Z,FREE_AGENT,added,0023,8944,8944-0010
2019,2019-11-03T10:06:38Z,FREE_AGENT,dropped,0023,13863,13863-0023
2019,2019-11-03T10:17:18Z,FREE_AGENT,added,0023,13250,13250-0023
2019,2019-11-03T10:17:18Z,FREE_AGENT,dropped,0023,11324,11324-0018
2019,2019-11-03T11:30:53Z,FREE_AGENT,dropped,0024,7813,7813-0024
2019,2019-11-03T11:34:51Z,FREE_AGENT,added,0024,10766,10766-0025
2019,2019-11-03T11:41:43Z,FREE_AGENT,dropped,0029,11834,11834-0012
2019,2019-11-03T13:45:12Z,FREE_AGENT,added,0028,13909,13909-0017
2019,2019-11-03T13:45:12Z,FREE_AGENT,dropped,0028,9064,9064-0028
2019,2019-11-03T14:16:56Z,FREE_AGENT,added,0009,9064,9064-0009
2019,2019-11-03T14:16:56Z,FREE_AGENT,dropped,0009,11677,11677-0009
2019,2019-11-03T14:42:10Z,FREE_AGENT,added,0001,12753,12753-0007
2019,2019-11-03T14:42:10Z,FREE_AGENT,dropped,0001,10823,10823-0007
2019,2019-11-03T14:52:15Z,FREE_AGENT,added,0023,10823,10823-0023
2019,2019-11-03T16:37:27Z,FREE_AGENT,added,0023,13653,13653-0026
2019,2019-11-03T17:26:04Z,TRADE,traded_away,0005,14113,14113-0005
2019,2019-11-03T17:26:04Z,TRADE,traded_away,0023,10729,10729-0023
2019,2019-11-03T17:26:04Z,TRADE,traded_for,0005,10729,10729-0023
2019,2019-11-03T17:26:04Z,TRADE,traded_for,0023,14113,14113-0005
2019,2019-11-03T17:28:12Z,FREE_AGENT,dropped,0007,14068,14068-0007
2019,2019-11-03T17:28:12Z,FREE_AGENT,dropped,0007,13850,13850-0007
2019,2019-11-05T09:15:19Z,TRADE,traded_away,0033,14148,14148-0033
2019,2019-11-05T09:15:19Z,TRADE,traded_away,0033,12762,12762-0018
2019,2019-11-05T09:15:19Z,TRADE,traded_for,0020,14148,14148-0033
2019,2019-11-05T09:15:19Z,TRADE,traded_for,0020,12762,12762-0018
2019,2019-11-05T09:50:22Z,FREE_AGENT,dropped,0017,10766,10766-0017
2019,2019-11-05T09:50:22Z,FREE_AGENT,dropped,0017,13531,13531-0017
2019,2019-11-05T12:57:33Z,FREE_AGENT,dropped,0013,12437,12437-0013
2019,2019-11-05T12:57:48Z,TRADE,traded_away,0034,12140,12140-0034
2019,2019-11-05T12:57:48Z,TRADE,traded_for,0013,12140,12140-0034
2019,2019-11-05T14:27:32Z,FREE_AGENT,dropped,0017,12437,12437-0017
2019,2019-11-05T15:07:28Z,FREE_AGENT,dropped,0017,12153,12153-0017
2019,2019-11-05T15:23:07Z,FREE_AGENT,dropped,0004,13144,13144-0025
2019,2019-11-05T15:23:21Z,TRADE,traded_away,0007,10847,10847-0007
2019,2019-11-05T15:23:21Z,TRADE,traded_for,0004,10847,10847-0007
2019,2019-11-05T19:10:52Z,FREE_AGENT,dropped,0022,13204,13204-0022
2019,2019-11-05T19:12:23Z,FREE_AGENT,dropped,0022,12800,12800-0022
2019,2019-11-05T21:18:23Z,FREE_AGENT,dropped,0036,12857,12857-0036
2019,2019-11-05T22:07:58Z,FREE_AGENT,dropped,0011,12464,12464-0011
2019,2019-11-05T22:10:05Z,FREE_AGENT,dropped,0011,12182,12182-0011
2019,2019-11-06T06:00:00Z,WAIVER,added,0011,11758,11758-0034
2019,2019-11-06T06:00:00Z,WAIVER,added,0019,12910,12910-0019
2019,2019-11-06T06:00:00Z,WAIVER,added,0017,13980,13980-0017
2019,2019-11-06T06:00:00Z,WAIVER,added,0027,13920,13920-0027
2019,2019-11-06T06:00:00Z,WAIVER,added,0011,11399,11399-0011
2019,2019-11-06T06:00:00Z,WAIVER,added,0019,10774,10774-0034
2019,2019-11-06T06:00:00Z,WAIVER,added,0014,8062,8062-0020
2019,2019-11-06T06:00:00Z,WAIVER,added,0005,14247,14247-0005
2019,2019-11-06T06:00:00Z,WAIVER,added,0017,9330,9330-0017
2019,2019-11-06T06:00:00Z,WAIVER,added,0025,11676,11676-0023
2019,2019-11-06T06:00:00Z,WAIVER,added,0006,12621,12621-0006
2019,2019-11-06T06:00:00Z,WAIVER,added,0027,12234,12234-0027
2019,2019-11-06T06:00:00Z,WAIVER,added,0007,14068,14068-0007
2019,2019-11-06T06:00:00Z,WAIVER,added,0011,13412,13412-0011
2019,2019-11-06T06:00:00Z,WAIVER,added,0033,13391,13391-0033
2019,2019-11-06T06:00:00Z,WAIVER,added,0024,13909,13909-0017
2019,2019-11-06T06:00:00Z,WAIVER,added,0018,14247,14247-0018
2019,2019-11-06T06:00:00Z,WAIVER,added,0019,12301,12301-0019
2019,2019-11-06T06:00:00Z,WAIVER,added,0036,13391,13391-0018
2019,2019-11-06T06:00:00Z,WAIVER,added,0026,10808,10808-0026
2019,2019-11-06T06:00:00Z,WAIVER,added,0009,13850,13850-0009
2019,2019-11-06T06:00:00Z,WAIVER,added,0013,11677,11677-0001
2019,2019-11-06T06:00:00Z,WAIVER,added,0002,9330,9330-0003
2019,2019-11-06T06:00:00Z,WAIVER,added,0022,13988,13988-0022
2019,2019-11-06T06:00:00Z,WAIVER,added,0014,14247,14247-0014
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0019,13909,13909-0017
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0024,12417,12417-0017
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0036,12627,12627-0036
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0013,12443,12443-0012
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0014,13871,13871-0017
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0027,12715,12715-0027
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0025,12083,12083-0025
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0018,10772,10772-0018
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0026,10766,10766-0026
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0002,9823,9823-0002
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0005,13812,13812-0005
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0019,13531,13531-0019
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0009,14613,14613-0009
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0019,12656,12656-0024
2019,2019-11-06T06:00:00Z,WAIVER,dropped,0027,12703,12703-0027
2019,2019-11-06T08:11:21Z,FREE_AGENT,added,0033,13223,13223-0033
2019,2019-11-06T08:13:22Z,FREE_AGENT,added,0034,11457,11457-0034
2019,2019-11-06T08:34:08Z,FREE_AGENT,added,0009,11457,11457-0009
2019,2019-11-06T08:34:08Z,FREE_AGENT,dropped,0009,12182,12182-0009
2019,2019-11-06T08:50:52Z,FREE_AGENT,added,0010,10806,10806-0010
2019,2019-11-06T08:50:52Z,FREE_AGENT,dropped,0010,13239,13239-0010
2019,2019-11-06T08:53:38Z,FREE_AGENT,added,0010,11758,11758-0028
2019,2019-11-06T08:53:38Z,FREE_AGENT,dropped,0010,13352,13352-0034
2019,2019-11-06T09:41:29Z,FREE_AGENT,added,0017,11382,11382-0017
2019,2019-11-06T11:45:59Z,FREE_AGENT,added,0017,12656,12656-0017
2019,2019-11-06T11:56:40Z,FREE_AGENT,added,0023,12938,12938-0023
2019,2019-11-06T11:56:40Z,FREE_AGENT,dropped,0023,8944,8944-0010
2019,2019-11-06T12:00:14Z,FREE_AGENT,added,0023,12261,12261-0023
2019,2019-11-06T12:00:14Z,FREE_AGENT,dropped,0023,12326,12326-0023
2019,2019-11-06T12:01:48Z,FREE_AGENT,added,0023,11936,11936-0003
2019,2019-11-06T12:01:48Z,FREE_AGENT,dropped,0023,12417,12417-0012
2019,2019-11-06T12:05:26Z,FREE_AGENT,added,0003,12326,12326-0023
2019,2019-11-06T12:05:26Z,FREE_AGENT,dropped,0003,9919,9919-0027
2019,2019-11-06T12:45:10Z,FREE_AGENT,added,0017,8359,8359-0017
2019,2019-11-06T12:45:10Z,FREE_AGENT,dropped,0017,13980,13980-0017
2019,2019-11-06T12:45:33Z,FREE_AGENT,added,0017,13980,13980-0017
2019,2019-11-06T14:41:04Z,FREE_AGENT,added,0006,13412,13412-0006
2019,2019-11-06T16:06:51Z,FREE_AGENT,added,0034,11382,11382-0034
2019,2019-11-06T16:06:51Z,FREE_AGENT,dropped,0034,11422,11422-0034
2019,2019-11-07T01:47:54Z,FREE_AGENT,added,0014,12621,12621-0014
2019,2019-11-07T01:47:54Z,FREE_AGENT,dropped,0014,8944,8944-0014
2019,2019-11-07T07:04:56Z,FREE_AGENT,added,0010,9823,9823-0033
2019,2019-11-07T07:04:56Z,FREE_AGENT,dropped,0010,13246,13246-0010
2019,2019-11-07T08:48:50Z,FREE_AGENT,added,0007,9823,9823-0017
2019,2019-11-07T08:48:50Z,FREE_AGENT,dropped,0007,11936,11936-0019
2019,2019-11-07T08:56:20Z,FREE_AGENT,added,0010,14565,14565-0010
2019,2019-11-07T08:56:20Z,FREE_AGENT,dropped,0010,11758,11758-0028
2019,2019-11-07T10:00:13Z,FREE_AGENT,added,0030,12910,12910-0030
2019,2019-11-07T10:06:41Z,FREE_AGENT,added,0030,13258,13258-0030
2019,2019-11-07T10:25:47Z,FREE_AGENT,added,0030,12278,12278-0023
2019,2019-11-07T10:25:47Z,FREE_AGENT,dropped,0030,13327,13327-0014
2019,2019-11-07T10:47:58Z,FREE_AGENT,added,0008,12301,12301-0008
2019,2019-11-07T10:47:58Z,FREE_AGENT,dropped,0008,6938,6938-0008
2019,2019-11-07T10:56:11Z,FREE_AGENT,added,0010,12301,12301-0009
2019,2019-11-07T10:56:11Z,FREE_AGENT,dropped,0010,6938,6938-0010
2019,2019-11-07T10:56:25Z,FREE_AGENT,dropped,0033,13200,13200-0023
2019,2019-11-07T11:53:26Z,FREE_AGENT,added,0017,13200,13200-0034
2019,2019-11-07T11:53:26Z,FREE_AGENT,dropped,0017,12656,12656-0017
2019,2019-11-07T11:54:19Z,FREE_AGENT,added,0017,12656,12656-0017
2019,2019-11-07T11:54:19Z,FREE_AGENT,dropped,0017,12326,12326-0017
2019,2019-11-07T14:17:11Z,FREE_AGENT,added,0005,13466,13466-0005
2019,2019-11-07T14:17:11Z,FREE_AGENT,dropped,0005,10320,10320-0005
2019,2019-11-07T14:17:37Z,FREE_AGENT,added,0035,13466,13466-0035
2019,2019-11-07T14:18:35Z,FREE_AGENT,added,0030,13466,13466-0034
2019,2019-11-07T14:18:35Z,FREE_AGENT,dropped,0030,13204,13204-0030
2019,2019-11-07T14:24:00Z,FREE_AGENT,added,0035,12910,12910-0035
2019,2019-11-07T14:24:00Z,FREE_AGENT,dropped,0035,13658,13658-0035
2019,2019-11-07T14:24:33Z,FREE_AGENT,added,0035,10320,10320-0009
2019,2019-11-07T19:07:12Z,FREE_AGENT,dropped,0019,12739,12739-0019
2019,2019-11-07T19:09:51Z,FREE_AGENT,added,0018,13909,13909-0016
2019,2019-11-07T19:09:51Z,FREE_AGENT,dropped,0018,14280,14280-0018
2019,2019-11-07T22:02:11Z,FREE_AGENT,added,0013,13831,13831-0013
2019,2019-11-07T22:02:11Z,FREE_AGENT,dropped,0013,9912,9912-0013
2019,2019-11-08T07:10:04Z,FREE_AGENT,added,0008,11936,11936-0009
2019,2019-11-08T07:10:04Z,FREE_AGENT,dropped,0008,13303,13303-0008
2019,2019-11-08T15:08:05Z,FREE_AGENT,added,0014,9319,9319-0014
2019,2019-11-08T15:08:05Z,FREE_AGENT,dropped,0014,8153,8153-0011
2019,2019-11-09T20:12:23Z,FREE_AGENT,added,0018,14315,14315-0018
2019,2019-11-09T20:12:23Z,FREE_AGENT,dropped,0018,13913,13913-0018
2019,2019-11-09T21:43:33Z,FREE_AGENT,added,0036,13988,13988-0036
2019,2019-11-09T21:43:33Z,FREE_AGENT,dropped,0036,13933,13933-0036
2019,2019-11-10T09:52:34Z,FREE_AGENT,added,0006,10506,10506-0019
2019,2019-11-10T09:52:34Z,FREE_AGENT,dropped,0006,13303,13303-0006
2019,2019-11-10T12:00:46Z,FREE_AGENT,added,0025,12326,12326-0017
2019,2019-11-10T16:39:36Z,FREE_AGENT,added,0028,10838,10838-0028
2019,2019-11-10T16:39:36Z,FREE_AGENT,dropped,0028,13909,13909-0017
2019,2019-11-10T16:54:58Z,FREE_AGENT,added,0023,9714,9714-0023
2019,2019-11-10T16:54:58Z,FREE_AGENT,dropped,0023,13653,13653-0026
2019,2019-11-12T16:40:29Z,FREE_AGENT,dropped,0018,13909,13909-0016
2019,2019-11-12T16:40:29Z,FREE_AGENT,dropped,0018,13284,13284-0018
2019,2019-11-12T16:40:29Z,FREE_AGENT,dropped,0018,14672,14672-0018
2019,2019-11-13T00:15:03Z,FREE_AGENT,dropped,0017,8359,8359-0017
2019,2019-11-13T06:00:00Z,WAIVER,added,0018,14225,14225-0018
2019,2019-11-13T06:00:00Z,WAIVER,added,0017,14226,14226-0007
2019,2019-11-13T06:00:00Z,WAIVER,added,0018,14280,14280-0018
2019,2019-11-13T06:00:00Z,WAIVER,added,0014,13564,13564-0014
2019,2019-11-13T06:00:00Z,WAIVER,added,0017,12778,12778-0017
2019,2019-11-13T06:00:00Z,WAIVER,added,0007,12778,12778-0002
2019,2019-11-13T06:00:00Z,WAIVER,added,0036,13718,13718-0036
